,BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
675,1018349.0,111,east 30 street,10016,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288157.0,1008867501.0,-73.982486,40.744279,105.0,2.0,7200.0,mn0603
676,1015273.0,108,west 39 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288166.0,1008140046.0,-73.986075,40.753173,105.0,4.0,11300.0,mn0502
677,1019118.0,108,east 38 street,10016,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288175.0,1008930082.0,-73.978941,40.749356,106.0,4.0,8000.0,mn0603
678,1015397.0,14,west   17 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288184.0,1008180059.0,-73.992996,40.738231,105.0,3.0,5400.0,mn0501
679,1030727.0,2130,broadway,10023,manhattan,active,2.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288193.0,1011660035.0,-73.98143,40.780565,107.0,6.0,16300.0,mn0702
680,1019161.0,130 east,39 street,10016,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288202.0,1008940071.0,-73.97767,40.749631,106.0,4.0,8000.0,mn0603
681,1015421.0,126,5 avenue,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288211.0,1008190044.0,-73.991895,40.738387,105.0,3.0,5400.0,mn0501
682,1019164.0,120 east,39 street,10016,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288220.0,1008940075.0,-73.978024,40.749779,106.0,4.0,8000.0,mn0603
683,1015429.0,12,west   18 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288230.0,1008197501.0,-73.992519,40.738802,105.0,3.0,5400.0,mn0501
684,1019491.0,124,east 40 street,10016,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288249.0,1008950078.0,-73.977367,40.750309,106.0,4.0,8000.0,mn0603
685,1019791.0,245,east   24 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288258.0,1009050026.0,-73.980709,40.738682,106.0,2.0,6600.0,mn0603
687,1015447.0,15,west   18 street,10011,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288267.0,1008200029.0,-73.992599,40.738851,105.0,3.0,5400.0,mn0501
688,1020564.0,320,east 22 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288276.0,1009270038.0,-73.980695,40.73692,106.0,2.0,6400.0,mn0602
689,1015661.0,22,west   27 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288285.0,1008280061.0,-73.98939,40.744744,105.0,3.0,5800.0,mn0501
690,1030897.0,240 west,78 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288294.0,1011690048.0,-73.980046,40.782974,107.0,6.0,16300.0,mn0702
691,1015664.0,34,west 27 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288303.0,1008280067.0,-73.989592,40.744829,105.0,3.0,5800.0,mn0501
692,1020566.0,312,east   22 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288312.0,1009277501.0,-73.980832,40.736978,106.0,2.0,6400.0,mn0602
693,1020607.0,334,east 26 street,10010,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288330.0,1009310021.0,-73.977941,40.739118,106.0,2.0,6600.0,mn0603
694,1020612.0,332,east 29 street,10016,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288340.0,1009340015.0,-73.976847,40.741072,106.0,4.0,6600.0,mn0603
695,1030906.0,215,west   78 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288359.0,1011700023.0,-73.97945,40.782741,107.0,6.0,16700.0,mn0702
696,1022568.0,1450,broadway,10018,manhattan,active,2.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288368.0,1009930047.0,-73.98666,40.754927,105.0,4.0,11300.0,mn0502
697,1030988.0,277,west end avenue,10023,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288377.0,1011840019.0,-73.984102,40.780337,107.0,6.0,15900.0,mn0701
698,1022610.0,1500,broadway,10036,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288386.0,1009960001.0,-73.985973,40.756856,105.0,4.0,11900.0,mn0502
699,1022615.0,123,west 43 street,10036,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288395.0,1009960021.0,-73.984382,40.755843,105.0,4.0,11900.0,mn0502
700,1031254.0,20,west 84 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288404.0,1011977501.0,-73.971101,40.784306,107.0,6.0,16900.0,mn0702
701,1022641.0,109,west 45 street,10036,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288413.0,1009980026.0,-73.983291,40.757026,105.0,4.0,11900.0,mn0502
702,1031605.0,35,west 90  street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288422.0,1012040016.0,-73.968922,40.788486,107.0,6.0,17700.0,mn0702
703,1015759.0,1200,broadway,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288431.0,1008310020.0,-73.988408,40.746059,105.0,3.0,7600.0,mn0501
704,1022688.0,723,7 avenue,10019,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288440.0,1010010001.0,-73.984067,40.759974,105.0,4.0,12500.0,mn0502
705,1015847.0,25,west 32 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288450.0,1008340026.0,-73.986372,40.747535,105.0,4.0,7600.0,mn0501
706,1031798.0,101,west 79 street,10024,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288469.0,1012107501.0,-73.975904,40.782139,107.0,6.0,16500.0,mn0702
707,1022694.0,142,west 49 street,10019,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288478.0,1010010055.0,-73.982172,40.759798,105.0,4.0,12500.0,mn0502
708,1015881.0,40-44,west 35 street,10001,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288487.0,1008360065.0,-73.985618,40.749739,105.0,4.0,7600.0,mn0501
710,1015912.0,50,west   36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288496.0,1008370072.0,-73.985697,40.750587,105.0,4.0,8400.0,mn0502
711,1023394.0,101,west 55 street,10019,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288505.0,1010080029.0,-73.978399,40.763143,105.0,6.0,13700.0,mn0502
712,1024644.0,215,west 40 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288514.0,1010120023.0,-73.988594,40.755056,105.0,3.0,11300.0,mn0502
713,1023455.0,118,west   57 street,10019,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288523.0,1010090019.0,-73.978535,40.764019,105.0,6.0,13700.0,mn0502
714,1024737.0,235,west 46 street,10036,manhattan,active,3.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288532.0,1010180006.0,-73.986348,40.759132,105.0,3.0,12500.0,mn0502
715,1015930.0,15,west 36 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288541.0,1008380032.0,-73.984441,40.750079,105.0,4.0,8400.0,mn0502
716,1015992.0,49,west 38 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288550.0,1008400013.0,-73.984307,40.751635,105.0,4.0,8400.0,mn0502
717,1023462.0,140,west 57 street,10019,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288560.0,1010090050.0,-73.978719,40.764952,105.0,6.0,13700.0,mn0502
718,1024764.0,234,west 48 street,10036,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288579.0,1010190055.0,-73.985655,40.760454,105.0,3.0,12500.0,mn0502
719,1023738.0,158,west   58 street,10019,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288606.0,1010100055.0,-73.978315,40.765668,105.0,6.0,13700.0,mn0502
720,1024832.0,260,west   54 street,10019,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288615.0,1010257502.0,-73.983326,40.764382,105.0,3.0,13100.0,mn0502
721,1016044.0,15,west   39 street,10018,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288624.0,1008410027.0,-73.983073,40.751923,105.0,4.0,8400.0,mn0502
722,1024854.0,850,7 avenue,10019,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288633.0,1010260032.0,-73.981192,40.763942,105.0,6.0,13700.0,mn0502
723,1023757.0,120,central park south,10019,manhattan,active,1.0,self-reported annual inspection,2022.0,ah7a,24rcny 31-02(a),failure to submit report of previous year’s inspection results by january 15 of the following year,2022.0,02/10/2023,871288642.0,1010110042.0,-73.977073,40.766019,105.0,6.0,13700.0,mn0502
